global_episode,round,trained_side,prefix,completion,valid,attacker_reward,loss
3497,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW FAIL FAIL,1,1.0370,-1.5803
3498,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL GROW SPREAD,1,0.5485,0.8968
3499,2,defender,SIGNAL SPREAD,FAIL GROW FAIL BURN,0,1.4819,-7.4053
3500,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW SPREAD FAIL,1,0.6402,0.5298
3501,2,defender,ISOLATED BORDER FAIL SPREAD SPREAD SPREAD,GROW SPREAD KEY SPREAD,0,1.5424,-7.0387
3502,2,defender,BIG SENSOR MOVE,FAST TOOL FALL FAIL,0,1.2532,-7.9872
3503,2,defender,ISOLATED BOOK SPREAD BURN BURN SPREAD,GROW SPREAD SPREAD FALL,1,0.6186,-0.0468
3504,2,defender,ISOLATED BOOK SPREAD FALL BURN FAIL,GROW SPREAD SEE CALM DOG MOVE SHARP POISON,0,1.2574,-13.1128
3505,2,defender,WEAK,CROWD MOVE BIG PROUD STRANGER BURN,0,1.4879,-13.5793
3506,2,defender,ISOLATED BOOK BURN FALL FAIL,SPREAD GROW GROW FAIL,1,0.6335,0.2438
3507,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW SPREAD FAIL,1,0.6402,0.8436
3508,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,FAIL GROW GROW SPREAD,1,0.6402,1.6533
3509,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL BURN,0,1.2813,-2.3193
3510,2,defender,WEAPON GROW,SPREAD GROW BURN SPREAD,1,0.4440,0.5927
3511,2,defender,ISOLATED BORDER FAIL SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5243,0.7095
3512,2,defender,CHILD,BURN FALL RUN SPREAD KNOW BROKEN SOLDIER,0,1.2059,-10.6818
3513,2,defender,MEMORY FAIL,SPREAD GROW GROW SPREAD,1,0.7519,0.3492
3514,2,defender,ISOLATED DOG BREAK ISOLATED WEAK,WOLF FALL BURN GROW,0,1.1698,-3.8841
3515,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD SPREAD,GROW FAIL GROW SPREAD,1,0.5243,1.7983
3516,2,defender,BORDER,GROW SPREAD FAIL SPREAD,0,1.4873,-3.1251
3517,2,defender,ISOLATED WOMAN CARRY ISOLATED VAST,MAP SEE SOLDIER FALL,1,0.2468,3.6839
3518,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD SPREAD,GROW SPREAD ELDER GROW,0,1.5575,-5.8844
3519,2,defender,ELDER TALK SEE HAPPY OBEDIENT GUARD,BURN BURN FALL FALL,1,1.0731,-4.2921
3520,2,defender,ISOLATED WOLF BURN FORGET ISOLATED TRAPPED,LEADER BUILD WATER FALL MOVE METAL,0,1.2860,-8.5895
3521,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD FAIL,GROW SPREAD BURN SPREAD,0,1.5540,-4.5906
3522,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,GROW GROW FAIL SPREAD,1,0.5934,0.8519
3523,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,1.1864
3524,2,defender,ISOLATED BORDER FAIL FAIL SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5231,0.7982
3525,2,defender,ISOLATED WOLF FORGET ISOLATED TRAPPED ELDER,BURN SEE PRISON SPREAD,1,0.3059,3.7273
3526,2,defender,ISOLATED WOLF SPREAD HEAR ISOLATED SIMPLE,LEADER BREAK MAP FALL,1,0.2843,2.9435
3527,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD SPREAD,GROW SPREAD CAT GROW,0,1.5640,-5.4460
3528,2,defender,ISOLATED LEADER MOVE ISOLATED CLEAN,BOOK BURN FALL BREAK SMALL DENSE CAR,1,0.2908,9.1709
3529,2,defender,ISOLATED BORDER FAIL SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5243,0.5225
3530,2,defender,ISOLATED,ELDER BUILD SMALL ACTIVE CAT SEE WATER,0,1.4300,-18.7843
3531,2,defender,ISOLATED WOMAN HEAR CAT FORGET,COMPLEX TIME TALK FALL,0,1.3151,-8.9628
3532,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,SPREAD FAIL SPREAD FALL,0,1.5258,-4.3891
3533,2,defender,BIRD HEAR,OBEDIENT VAST CAT BURN RUN,0,1.2081,-7.5828
3534,2,defender,ERROR GROW,SPREAD SPREAD UPDATE SIMPLE MAP,0,1.5948,-10.4709
3535,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,1.0317
3536,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,FAIL GROW GROW FAIL,1,0.8060,0.0837
3537,2,defender,SIGNAL SPREAD FAIL SPREAD,SPREAD GROW SPREAD FAST SHARP FIRE,0,1.4575,-10.6650
3538,2,defender,ISOLATED BORDER SPREAD FAIL FAIL,GROW SPREAD SPREAD GROW,1,0.8257,0.9674
3539,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,GROW SPREAD FAIL GROW,1,0.5017,1.1829
3540,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW SPREAD FAIL,1,0.6402,1.0374
3541,2,defender,ISOLATED BOOK BURN BURN BURN BURN,FAIL FALL SPREAD GROW,1,0.3089,4.8032
3542,2,defender,ISOLATED BORDER FAIL SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5243,0.6310
3543,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD SPREAD,GROW SPREAD UPDATE CORRUPTED SENSOR,0,1.2482,-7.5262
3544,2,defender,ISOLATED BOOK BURN BURN FALL BURN,SPREAD GROW SPREAD SPREAD,1,0.8769,-0.1435
3545,2,defender,ISOLATED LEADER FALL BREAK ISOLATED TRAPPED,WOLF GROW BUILD CLEAN OUTCAST CROWD,0,1.1936,-7.2888
3546,2,defender,SHARP,SOLDIER BURN FALL SEE CONNECTED SOLDIER,1,0.5007,3.4413
3547,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,SPREAD FAIL GROW GROW,1,0.5934,1.0801
3548,2,defender,ISOLATED WOLF BREAK ISOLATED SLOW,CROWD GROW BURN MOVE FOREST,1,0.2509,5.1108
3549,2,defender,ISOLATED DOG BURN RUN SEE,SMALL WOLF FALL SEE SLOW CROWD,1,0.1439,8.3540
3550,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,1.0460
3551,2,defender,WATER FALL FALL BURN FALL,MOVE OBEDIENT BIRD BURN,0,1.2566,-7.7251
3552,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5485,0.7522
3553,2,defender,PROUD STRANGER FORGET BIRD TALK CARRY,ENGINE ATTACK COMPLEX TOOL,1,0.2666,3.0592
3554,2,defender,STRONG,CHILD RUN BURN FALL,1,0.3143,-0.5957
3555,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.5474,0.2277
3556,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,GROW FAIL GROW GROW,1,0.8086,0.5675
3557,2,defender,MEMORY,FAIL GROW SPREAD GROW,1,0.4938,1.2415
3558,2,defender,ISOLATED DOG BREAK ISOLATED TRAPPED CROWD,BURN FALL SEE BOOK,1,0.2674,0.8935
3559,2,defender,ISOLATED WOMAN CARRY ISOLATED TRAPPED CROWD,BUILD CONNECTED ROOM BREAK CLOCK,1,0.2651,5.7526
3560,2,defender,ISOLATED WOLF BURN HEAR TRAPPED ISOLATED,LEADER MOVE CHAOTIC DRONE,0,1.2656,-9.3713
3561,2,defender,STRONG,BOOK BURN GROW MOVE ENGINE,1,0.3266,0.9954
3562,2,defender,ISOLATED LEADER MOVE CLOCK,FALL SEE SIMPLE CONNECTED CAR,1,0.2182,1.4580
3563,2,defender,ISOLATED BORDER SPREAD GROW SPREAD SPREAD,FAIL SPREAD CAR SPREAD,0,1.5359,-8.0892
3564,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.5719
3565,2,defender,SIGNAL GROW FAIL,SPREAD SPREAD HEAR DRONE,0,1.5618,-11.7477
3566,2,defender,POWER SPREAD,GROW SPREAD FAIL SPREAD,0,1.4515,-3.2446
3567,2,defender,ISOLATED DOG RUN CARRY ISOLATED TRAPPED,LEADER FALL BURN SEE SEED,0,1.2619,-7.3523
3568,2,defender,ISOLATED WOLF HEAR ISOLATED BOOK,FALL SPREAD GROW BURN,1,0.3058,0.2919
3569,2,defender,ISOLATED BORDER SPREAD SPREAD GROW,GROW SPREAD FAIL SPREAD,1,0.4962,0.6353
3570,2,defender,ISOLATED BORDER SPREAD SPREAD GROW,GROW SPREAD FAIL SPREAD,1,0.4962,0.7163
3571,2,defender,WEAPON GROW FALL GROW,GROW SPREAD GROW HEAR SAD DOG,0,1.4605,-12.4537
3572,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW FAIL SPREAD,1,0.6402,1.3570
3573,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD FAIL,GROW SPREAD SPREAD GROW,1,0.8224,0.7997
3574,2,defender,DOG ATTACK,COMPUTER RUN BURN MOVE FOOD ATTACK CAMERA,1,0.1752,12.5225
3575,2,defender,HAPPY MAN,HEAR TRUTH FALL MOVE BRIDGE,1,0.3192,4.2289
3576,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW,1,0.5485,0.7949
3577,2,defender,ISOLATED LEADER BURN BURN BURN BURN,FALL MOVE SMALL WEAPON,1,0.2770,0.9073
3578,2,defender,COMPLEX,LEADER FALL MOVE DEAD ELDER,0,1.3801,-11.1670
3579,2,defender,ISOLATED BORDER SPREAD GROW SPREAD SPREAD,FAIL SPREAD BURN SPREAD,0,1.5262,-3.2677
3580,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.6218
3581,2,defender,LAW,SPREAD GROW SPREAD SPREAD,1,0.7601,0.6653
3582,2,defender,COMPLEX CAMERA,FALL FALL FAIL SEE TRUSTED ORDERED DUST,0,1.4238,-15.3357
3583,2,defender,SECRET ELDER,RUN FALL SEE CONNECTED KEY,0,1.2862,-12.3221
3584,2,defender,ISOLATED DOG HEAR ISOLATED TRAPPED CROWD,FALL BURN BURN SEE PRISON,1,0.5412,-0.4749
3585,2,defender,ISOLATED BORDER SPREAD SPREAD GROW,SPREAD HELP BIG HORSE,0,1.2897,-9.9479
3586,2,defender,ISOLATED BOOK BURN BURN FALL SPREAD,GROW FAIL SPREAD BURN,1,0.2552,2.6076
3587,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.9888
3588,2,defender,ISOLATED WOMAN BURN CARRY ISOLATED TRAPPED,CROWD FALL SEE BOOK FALL BUILD SECRET KEY BUILD CLEAN CHAOTIC MAP KNOW DEBT,0,1.4168,-31.8178
3589,2,defender,ISOLATED WOLF HEAR ISOLATED TRAPPED ELDER,FALL SEE WEAK AUTOMATED SOLDIER,1,0.1743,4.2097
3590,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL FAIL SPREAD,1,0.6391,1.2840
3591,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW GROW SPREAD FAIL GROW,1,0.7176,0.7070
3592,2,defender,STRANGER,BUILD WATER WANT ROOM,1,0.2120,3.9982
3593,2,defender,ISOLATED BORDER GROW FAIL SPREAD SPREAD,GROW SPREAD HEAR DULL ENGINE,0,1.2212,-9.7518
3594,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.9537
3595,2,defender,SIGNAL GROW,SPREAD SPREAD FAIL SPREAD,1,0.7572,-0.3688
3596,2,defender,WEAK DOG,SEE WOMAN BURN FALL,1,0.2827,2.7062
3597,2,defender,ISOLATED WOMAN HEAR ISOLATED CHAOTIC,BORDER MOVE DENSE CAR CHOOSE OBEDIENT DOG,1,0.3249,7.2183
3598,2,defender,ISOLATED BORDER SPREAD GROW GROW,SPREAD SPREAD FAIL GROW,1,0.5916,0.5989
3599,2,defender,ISOLATED BOOK BURN BURN BURN BURN,SPREAD GROW FAIL FAIL,1,0.6974,-1.4243
3600,2,defender,SYSTEM FAIL SPREAD GROW,GROW SPREAD SPREAD FAIL,1,0.4676,0.5024
3601,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.7167
3602,2,defender,ISOLATED BORDER FAIL GROW SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.4774,1.0109
3603,2,defender,ISOLATED BORDER GROW SPREAD GROW,FAIL SPREAD SPREAD FAIL,1,0.8243,-0.6626
3604,2,defender,ISOLATED BORDER SPREAD GROW SPREAD SPREAD,FAIL GROW GROW FAIL,1,0.8060,-0.0823
3605,2,defender,ISOLATED DOG BURN BURN HEAR ISOLATED,SLOW WOLF MOVE TRAPPED CROWD,1,0.2126,4.1927
3606,2,defender,ISOLATED LEADER BURN MOVE ISOLATED PRISON,HEAR HAPPY HORSE FALL,1,0.2760,0.7912
3607,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.5474,0.2030
3608,2,defender,INSECT GROW,SPREAD SPREAD GROW GROW,1,0.8936,-1.5181
3609,2,defender,CAT BURN ATTACK ISOLATED CITY BURN,HEAR SLOW FREE CROWD RUN,1,0.2525,2.8915
3610,2,defender,ISOLATED BORDER SPREAD SPREAD FAIL,GROW SPREAD GROW GROW,1,0.8313,0.9382
3611,2,defender,ISOLATED WOMAN HEAR CAT HEAR ISOLATED,DIRTY LEADER BURN FALL,1,0.2062,-0.3202
3612,2,defender,CORRUPTED,LANGUAGE GROW SPREAD SPREAD,1,0.8610,-1.9392
3613,2,defender,ISOLATED BORDER SPREAD FAIL FAIL,GROW SPREAD GROW GROW,1,0.8349,0.4293
3614,2,defender,SIGNAL GROW SPREAD GROW FAIL,GROW GROW HEAR CORRUPTED CLEAN BORDER FAIL,0,1.3966,-14.6171
3615,2,defender,ALGORITHM,FAIL SPREAD SPREAD GROW,1,0.5811,0.6368
3616,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.5037,0.1916
3617,2,defender,ISOLATED WOMAN CHOOSE ISOLATED WOMAN,BREAK TOOL WANT SIMPLE SLOW SENSOR FOLLOW CAT,0,1.2597,-20.9170
3618,2,defender,ISOLATED DOG RUN BREAK ISOLATED VAST,BORDER FALL BURN FALL,0,1.4982,-7.2029
3619,2,defender,ISOLATED BORDER SPREAD GROW SPREAD SPREAD,FAIL SPREAD UPDATE DIRTY MAP,0,1.2375,-6.8507
3620,2,defender,TIME,GROW SPREAD FAIL FAIL,1,0.5863,0.1761
3621,2,defender,COMPLEX CAR,FALL HEAR CONNECTED TOOL,1,0.2488,0.2971
3622,2,defender,ELDER BETRAY,WEAK GUARD HEAR BIG BOOK,0,1.2780,-15.4874
3623,2,defender,ISOLATED BORDER SPREAD FAIL GROW,GROW SPREAD GROW FAIL,1,0.4767,0.6699
3624,2,defender,ISOLATED LEADER BUILD ISOLATED CITY BURN,FALL SEE STRONG KEY,1,0.2910,-0.2389
3625,2,defender,ASHAMED WOMAN WANT FAST,FAST WOLF FOLLOW CLOCK BUILD BIG CLOCK FALL,0,1.3946,-25.3584
3626,2,defender,CORRUPTED PHONE MOVE SAD,GUARD FALL FALL HEAR OUTCAST LEADER,1,0.4798,0.9214
3627,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD FAIL,GROW SPREAD GROW GROW,1,0.8314,0.7947
3628,2,defender,INSECT GROW HEAR CALM SOLDIER GROW,SPREAD MOVE SEED SEE METAL,0,1.2620,-11.9462
3629,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL GROW GROW,1,0.7176,0.0840
3630,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW BURN SPREAD FAIL,0,1.2813,-4.0974
3631,2,defender,SEED,BURN GROW SPREAD GROW,1,0.4829,0.6388
3632,2,defender,ISOLATED CROWD HEAR ISOLATED BOOK,SPREAD MOVE SAD TRAPPED WOMAN,1,0.2331,4.8678
3633,2,defender,ISOLATED WOMAN EAT TRAPPED CAT FALL,BURN MOVE ANGRY CROWD,0,1.1953,-9.8771
3634,2,defender,SIGNAL,SPREAD GROW FAIL FAIL,1,0.5735,0.2756
3635,2,defender,DORMANT,SOLDIER FALL BURN FALL,1,0.7023,-1.5536
3636,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD FAIL,GROW GROW SPREAD GROW,1,0.8314,0.7056
3637,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,SPREAD FAIL GROW GROW,1,0.5934,0.4812
3638,2,defender,ISOLATED WOLF BURN BURN BURN MOVE,COMPLEX SIMPLE MAP FALL,0,1.2592,-10.3784
3639,2,defender,ISOLATED LEADER HEAR ISOLATED BORDER BURN,BURN MOVE WOOD FALL,1,0.2870,4.0071
3640,2,defender,ISOLATED CROWD FOLLOW ISOLATED FAST,MAN FALL FALL BURN,1,0.5790,-0.8416
3641,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.5474,0.1112
3642,2,defender,ISOLATED WOMAN BURN HEAR ISOLATED WOMAN,FALL WANT BORDER MOVE WATER,1,0.2815,1.9197
3643,2,defender,ISOLATED ELDER,WANT WEAK WOLF HEAR RULE,1,0.2653,4.7853
3644,2,defender,ISOLATED BORDER SPREAD GROW GROW,FAIL SPREAD SPREAD FAIL,1,0.8243,-0.3538
3645,2,defender,ISOLATED WOMAN FALL RUN FORGET,COMPLEX CHANCE WANT PATTERN FALL,1,0.2654,4.1396
3646,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD GROW,SPREAD SPREAD MOVE ORDERED STONE SPREAD UPDATE CAR GROW GROW,0,1.5801,-30.1698
3647,2,defender,ISOLATED BOOK BURN BURN BURN FAIL,FAIL GROW SPREAD FALL,1,0.2670,1.4926
3648,2,defender,ISOLATED BORDER SPREAD FAIL SPREAD SPREAD,GROW SPREAD POISON SPREAD,0,1.5426,-7.3077
3649,2,defender,ISOLATED LEADER HEAR CAT SEE,SHARP SIMPLE GUARD FALL,1,0.2169,1.0528
3650,2,defender,CHILD BURN MOVE,TRAPPED GUARD FALL BREAK VAST SEED,1,0.2006,5.2817
3651,2,defender,ISOLATED BORDER SPREAD SPREAD FAIL,GROW SPREAD GROW GROW,1,0.8313,0.1074
3652,2,defender,LEADER MOVE FIRE BREAK ISOLATED,BOOK BURN FALL BUILD KEY,1,0.2529,0.9753
3653,2,defender,ISOLATED BORDER GROW SPREAD GROW,FAIL SPREAD SPREAD FAIL,1,0.8243,-0.0920
3654,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL FAIL,1,0.6391,-0.0021
3655,2,defender,ISOLATED LEADER HEAR ISOLATED SHARP,LEADER FALL FALL SEE SECRET CORRUPTED BORDER,0,1.3530,-14.6753
3656,2,defender,TRAPPED CAT BURN BURN FALL FALL,MOVE HEAVY DEAD LEADER BURN,0,1.1979,-9.5330
3657,2,defender,CHILD FORGET COMPLEX SECRET ELDER HEAR,ISOLATED ENCRYPTED BORDER SEE PRISON,1,0.1542,4.9278
3658,2,defender,ISOLATED WOMAN HEAR ISOLATED TRAPPED ELDER,BREAK TOOL BURN ATTACK CAT,0,1.2850,-14.0417
3659,2,defender,ISOLATED CROWD HEAR ISOLATED BORDER HEAR,STRONG FREE FIRE GROW,1,0.3061,0.9532
3660,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL SPREAD,1,0.5392,0.5449
3661,2,defender,ISOLATED WOLF SPREAD FALL BURN BURN,SEE BOOK MOVE TRAPPED CAT,1,0.2385,0.3131
3662,2,defender,ACTIVE,CROWD SEE SIMPLE SOLDIER,1,0.3597,-1.1618
3663,2,defender,DEAD LEADER GROW GROW,BURN FALL BURN HEAR SMALL HEAVY SEED,0,1.4453,-15.8463
3664,2,defender,ERROR FAIL,SPREAD GROW SPREAD SPREAD,1,0.7588,-1.2364
3665,2,defender,ERROR SPREAD,FAIL GROW BROKEN COMPUTER,0,1.2899,-8.7451
3666,2,defender,TOOL,FAIL GROW SPREAD FALL,0,1.2223,-4.6316
3667,2,defender,ISOLATED CROWD HEAR ISOLATED CHAOTIC,LAW GROW BURN FALL,0,1.3508,-6.7022
3668,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,FAIL FAIL GROW FAIL,1,0.8092,-0.3806
3669,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,SPREAD FAIL FAIL SPREAD,1,0.8169,0.0105
3670,2,defender,ISOLATED WOMAN HEAR ISOLATED DENSE,ELDER FALL BURN ASK WOLF,0,1.2572,-8.7871
3671,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL SPREAD UPDATE VAST COMPLEX SMALL FIRE SPREAD,0,1.3957,-16.2085
3672,2,defender,ISOLATED BORDER SPREAD SPREAD GROW,FAIL SPREAD FAIL BURN,0,1.5310,-5.5637
3673,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,FAIL FAIL GROW GROW,1,1.0370,-0.7530
3674,2,defender,CAT FORGET ISOLATED BORDER HEAR ISOLATED,FAST BIRD FALL ATTACK FREE FIRE,0,1.2781,-11.6690
3675,2,defender,ISOLATED BOOK BURN SPREAD BURN BURN,FALL MOVE ASHAMED WEAK ELDER MOVE WOLF,0,1.4293,-15.7325
3676,2,defender,DOG BURN,FALL WANT FOOD BURN,1,0.1612,5.1400
3677,2,defender,ISOLATED BOOK SPREAD BURN BURN SPREAD,FALL HEAR FOOD GROW,0,1.2635,-7.8374
3678,2,defender,ISOLATED DOG HEAR ISOLATED BORDER HEAR,ENCRYPTED FAMOUS TIME BURN,1,0.2733,3.4533
3679,2,defender,ISOLATED WOLF BURN RUN BUILD,CHAOTIC ORDERED POISON FALL,1,0.2374,4.7399
3680,2,defender,ISOLATED BORDER GROW SPREAD GROW,FAIL GROW GROW GENERATE COMPLEX PLAN SPREAD SPREAD,0,1.5202,-12.2901
3681,2,defender,OUTCAST,LEADER HEAR OBEDIENT ANGRY DOG,1,0.4416,2.5211
3682,2,defender,COMPLEX CROWD,FALL MOVE HORSE BREAK ORDERED DENSE FIRE,1,0.2526,10.5232
3683,2,defender,INSECT,HEAR ERROR HEAR CHILD,1,0.4577,1.5865
3684,2,defender,ISOLATED BORDER SPREAD GROW FAIL,SPREAD SPREAD FALL SPREAD,0,1.8105,-8.7272
3685,2,defender,ISOLATED DOG BURN FALL HEAR ISOLATED,SMALL CROWD SEE FREE ASHAMED ELDER,1,0.2406,7.2070
3686,2,defender,ISOLATED WOLF FALL HEAR ISOLATED WOLF,BURN SEE OPTIMAL KEY,1,0.2495,0.4863
3687,2,defender,ISOLATED WOLF BURN BURN BREAK ISOLATED,PRISON SEE CHAOTIC CITY,0,1.3099,-11.0751
3688,2,defender,BIG GUARD BURN,FALL SPREAD MOVE TOOL,0,1.2859,-8.6729
3689,2,defender,ISOLATED DOG BREAK ISOLATED TRAPPED CROWD,BURN SEE FIRE MOVE BIG TOOL HEAR STRONG KEY,1,0.2635,14.0990
3690,2,defender,BOOK,BURN GROW SPREAD SPREAD,1,0.5715,-0.1521
3691,2,defender,ISOLATED CROWD HEAR ISOLATED SIMPLE,BORDER GROW BURN FALL,1,0.3273,2.3923
3692,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,FAIL GROW FAIL FAIL,1,0.8537,-1.0684
3693,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL FAIL SPREAD,1,0.6391,0.0462
3694,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL GROW SPREAD,1,0.5485,-0.0875
3695,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL FAIL GROW,1,0.8537,-0.9671
3696,2,defender,WOLF HEAR ASHAMED SAD ELDER CHOOSE,WEAK WEAK CROWD CHOOSE WOOD,1,0.4407,3.0878
3697,2,defender,ASHAMED LEADER MOVE FOREST,SEE FREE HORSE FALL,1,0.2624,1.2890
3698,2,defender,ISOLATED WOMAN CARRY ISOLATED BOOK,WANT OPTIMAL KEY RUN FALL,1,0.2624,1.9731
3699,2,defender,ISOLATED BOOK SPREAD SPREAD BURN FALL,SPREAD GROW FAIL FAIL,1,0.6453,-0.7042
3700,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL FAIL,1,0.6391,-0.1297
3701,2,defender,ISOLATED BORDER SPREAD SPREAD GROW,SPREAD FAIL FAIL SPREAD,1,0.8171,-0.7075
3702,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,FAIL GROW GROW FAIL,1,0.8537,-1.0408
3703,2,defender,ISOLATED LEADER HEAR ISOLATED TRAPPED ELDER,FALL GROW SEE FREE BROKEN SOLDIER,0,1.1262,-10.5827
3704,2,defender,ISOLATED WOLF HEAR ISOLATED TRAPPED CROWD,BURN BURN SEE FREE CAT,1,0.4089,0.6341
3705,2,defender,ISOLATED BORDER SPREAD GROW SPREAD GROW,FAIL UPDATE STRONG KEY,0,1.2876,-9.3325
3706,2,defender,WOLF EAT,STONE RUN BURN BURN,1,0.5583,-2.9363
3707,2,defender,DEBT,SPREAD SPREAD GROW SPREAD,1,0.7607,-0.2999
3708,2,defender,LAW,SPREAD SPREAD GROW HEAR DEBT,0,1.3848,-8.9684
3709,2,defender,FIRE GROW GROW BURN MOVE DULL,ENGINE BURN SPREAD GROW,1,0.2574,1.1662
3710,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,FAIL GROW SPREAD GROW,1,0.5485,0.7434
3711,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL FAIL SPREAD,1,0.6391,-0.2411
3712,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD GROW,GROW FAIL GROW SPREAD,1,0.5017,0.4220
3713,2,defender,ISOLATED BORDER GROW SPREAD SPREAD SPREAD,FAIL FAIL GROW GROW,1,0.9893,-1.1520
3714,2,defender,ISOLATED WOMAN HEAR ISOLATED BROKEN,LEADER TALK SEE VAST BOOK,0,1.2459,-10.0275
3715,2,defender,SHARP,MAP FAIL SPREAD GROW,0,1.3095,-7.8621
3716,2,defender,ANGRY HORSE WANT STRONG,TOOL FORGET DEBT BURN,1,0.3149,2.1681
3717,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW SPREAD FAIL UPDATE ENCRYPTED BROKEN SHARP CAMERA,0,1.2766,-13.4673
3718,2,defender,CAT FALL FOLLOW ISOLATED DENSE,BOOK MOVE SAD SECRET ELDER,0,1.2308,-10.2454
3719,2,defender,ISOLATED BORDER SPREAD SPREAD SPREAD SPREAD,GROW FAIL SPREAD FAIL,1,0.5474,0.2416
